Identifier,Recipient Org:Name,Title,Recipient Org:Postal Code,Type,Description,Amount Awarded,Currency,Financial Year,Award Date,Beneficiary Location:Name,Funding Org:Identifier,Funding Org:Name,Data source,Last modified
360G-ACW-20100412,Haul,Grant to Haul (2010 ~ 2011),SY23 3DE,Organisations: Training,Provision and delivery of a specific training programme for Arts in Health workshops and volunteers between October 2010 and February 2011.,2736,GBP,2010 ~ 2011,2011-03-31,Mid & West Wales\Ceredigion,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090894,Hay Festival of Literature and the Arts Ltd,Grant to Hay Festival of Literature and the Arts Ltd (2010 ~ 2011),HR3 5AD,Annual Revenue,Annual Revenue 2010-2011,165681,GBP,2010 ~ 2011,2011-03-31,Mid & West Wales\Brecon & Radnorshire,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090961,Head for Arts,Grant to Head for Arts (2010 ~ 2011),NP13 1DB,Annual Revenue,Annual Revenue 2010-2011,125000,GBP,2010 ~ 2011,2011-03-31,South Wales East\Blaenau Gwent,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100532,Head for Arts,Grant to Head for Arts (2010 ~ 2011),NP13 1DB,Organisations: Large,This application is for a 6 months programme of music opportunities for young people across Merthyr and the Heads of the Valleys region.,29700,GBP,2010 ~ 2011,2011-03-31,South Wales East\Blaenau Gwent,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100501,Helfa Gelf Cyfyngedig,Grant to Helfa Gelf Cyfyngedig (2010 ~ 2011),LL30 9FP,Organisations: Large,"Helfa Gelf, a major high-profile North Wales wide arts, craft and cultural regeneration initiative that attracts visitors into artist's/maker's studios, provides opportunities for commissioning and collaboration, and continuing professional development support to individual practitioners. The proposal supports a 3-year funding bid (2011-2013) that involves the participation of artists and Local Authorities across the following county regions - Môn, Gwynedd, Conwy, Denbighshire, Flintshire and Wrexham. 



",21000,GBP,2010 ~ 2011,2011-03-31,North Wales\Aberconwy,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090962,Hijinx Theatre,Grant to Hijinx Theatre (2010 ~ 2011),CF10 5AL,Annual Revenue,Supplementary Annual Revenue 2010-2011,20000,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090962,Hijinx Theatre,Grant to Hijinx Theatre (2010 ~ 2011),CF10 5AL,Annual Revenue,Annual Revenue 2010-2011,234448,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100725,Hijinx Theatre,Grant to Hijinx Theatre (2010 ~ 2011),CF10 5AL,International Opportunity Fund,"Support for Hijinx Theatre to attend the Escena Mobile International festival, in Seville, Spain.

Dates: 02.2011 - 03.2011
",3000,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20110029,Hijinx Theatre,Grant to Hijinx Theatre (2010 ~ 2011),CF10 5AL,Organisations: Large,Unity is an international performing arts festival that presents performances and workshops created by people with and without disabilities in an inclusive way. Events take place largely in Cardiff Bay (Wales Millennium Centre and the Pierhead Building) as well as at Newport's Maindee Festival.,50000,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100154,ICAW Documented Art Space Ltd,Grant to ICAW Documented Art Space Ltd (2010 ~ 2011),LL46 2TR,International Opportunity Fund,"Support for artistic director John Brown to travel to Elvas, Portugal to participate in a discussion between art organisations from across Europe to develop an international collaborative project and to produce work for an International Exhibition.

Dates: 01.06.2010 - 06.06.2010
",446,GBP,2010 ~ 2011,2011-03-31,North Wales\Dwyfor Meirionnydd,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090963,India Dance Wales,Grant to India Dance Wales (2010 ~ 2011),CF14 0XS,Annual Revenue,Annual Revenue 2010-2011,20000,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff North,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100158,India Dance Wales,Grant to India Dance Wales (2010 ~ 2011),CF14 0XS,Organisations: Training,"Training and development for the core company and the students they teach, this includes; a student dance/drama production, music workshops and CPD visits to the Music & Dance Festival in Chennai, India.
The application also includes the expanding & developing of their classes in Carmarthen.",20000,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff North,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100452,International Ceramics Festival,Grant to International Ceramics Festival (2010 ~ 2011),SY23 3DE,Organisations: Large,"The International Ceramics Festival application will support the festival as a whole however the projects described in the application have been highlighted in particular as being in need of the most support. The next International Ceramics Festival will be held from Friday 1st July to Sunday 3rd July 2011.


",14000,GBP,2010 ~ 2011,2011-03-31,Mid & West Wales\Ceredigion,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100260,It's My Shout Productions Ltd,Grant to It's My Shout Productions Ltd (2010 ~ 2011),CF35 5HZ,Organisations: Large,"A film training scheme aimed at working with under-represented communities in the Swansea Valley, Llynfi Valley and Blaenau Gwent, to broaden horizons, heighten aspirations and inspire entrepreneurship.",18950,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100806,Josef Herman Art Foundation Cymru,Grant to Josef Herman Art Foundation Cymru (2010 ~ 2011),SA9 1JJ,Organisations: Small,To create a 2011 Josef Herman Touring exhibition.,4600,GBP,2010 ~ 2011,2011-03-31,Mid & West Wales\Brecon & Radnorshire,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100321,Jukebox Collective,Grant to Jukebox Collective (2010 ~ 2011),CF10 5PE,Organisations: Training,"A bespoke training and mentoring programme involving:
""	Shadowing and discussion opportunities with experienced mentors in London;
""	'go see' opportunities in the hip-hop genre in London;
""	Cardiff-based workshops with invited choreographers;
""	Making links with directors /dramaturges to gain guidance on staging shows;
""	Developing relationships with dance artists and programmers in Wales.
",5000,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100115,Landscape Recording Association,Grant to Landscape Recording Association (2010 ~ 2011),LD7 1TU,Organisations: Small,"Phase 1 - research into a new community drama project culminating in a site-specific performance in the Judges' Lodgings Museum, Presteigne",3300,GBP,2010 ~ 2011,2011-03-31,Mid & West Wales\Brecon & Radnorshire,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100664,Laugharne Literary Festival,Grant to Laugharne Literary Festival (2010 ~ 2011),SA18 3QD,Organisations: Small,A literary festival in Laugharne which will bring some of the leading names in literature between 15th and 17th April 2010 at various locations in the town.,5000,GBP,2010 ~ 2011,2011-03-31,Mid & West Wales\Llanelli,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090718,Likely Story Theatre,Grant to Likely Story Theatre (2010 ~ 2011),CF24 4RZ,Organisations: Small,"A two-fold project application comprising:
1) A 3-week research and development period with writer, director, designer and composer to develop the basis for the next family show, 'The Locked Door' and
2) Two days of workshops with schools in Dowlais and Llanhilleth on the themes of aspiration and fear.",4750,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff Central,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090985,Literature Wales,Grant to Literature Wales (2010 ~ 2011),CF10 5FL,Annual Revenue,Supplementary Annual Revenue 2010-2011,120000,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090985,Literature Wales,Grant to Literature Wales (2010 ~ 2011),CF10 5FL,Annual Revenue,Annual Revenue 2010-2011,694894,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090964,Live Music Now Wales,Grant to Live Music Now Wales (2010 ~ 2011),CF5 2EB,Annual Revenue,Annual Revenue 2010-2011,29653,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff West,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090600,Live Music Now Wales,Grant to Live Music Now Wales (2010 ~ 2011),CF5 2EB,Arts Outside Cardiff,A national tour of current and former Live Music Now musicians during LMN Wales' 20th Anniversary year. The tour will take in Theatr Stiwt (Wrexham); Ucheldre (Holyhead); Brangwn Hall (Swansea); Riverfront (Newport); the Coliseum (Aberdare); the Lyric (Carmarthen); Aberystwyth Arts Centre and Galeri (Caernarfon). Each concert will include a work by a Welsh composer.,35000,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff West,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100786,Living Pictures Productions,Grant to Living Pictures Productions (2010 ~ 2011),SA18YF,Organisations: Small,"The production and presentation of a new stage adaptation of Gogol's 'Diary of a Madman' at Chapter, performed by Robert Bowman and directed by Sinead Rushe.",5000,GBP,2010 ~ 2011,2011-03-31,South Wales Central\Cardiff West,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20110048,Llandudno and District Endeavour Club,Grant to Llandudno and District Endeavour Club (2010 ~ 2011),LL31 9HY,Organisations: Small,"Untold Stories, is an audio visual arts project that seeks to engage disabled people in an integrated way with other able bodied members within Llandudno and district, aged between 50 and 90 years old. Activity including workshops, performances and showing of final film will take place at T? Llywelyn Community Centre, Tudno in Llandudno.",420,GBP,2010 ~ 2011,2011-03-31,North Wales\Aberconwy,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090702,Llandudno Festival,Grant to Llandudno Festival (2010 ~ 2011),LL30 2AX,Organisations: Small,"To support Llandudno International Festival of Music, that includes contemporary acoustic, blues, jazz and classical music, youth opera, choral work, poetry, visual arts and craft exhibitions which will be presented over a 2-month period, June and July 2010.",3000,GBP,2010 ~ 2011,2011-03-31,North Wales\Aberconwy,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100767,Llanfyllin Festival Association,Grant to Llanfyllin Festival Association (2010 ~ 2011),SY22 6BB,Organisations: Small,"-The application is for funding towards a series of 4 chamber music concerts featuring the renowned Allegri String Quartet, Schubert String Quintet and two new Quartets. There will also be two Beethoven Viola Quintets, a family/children's concert, and a series of 4 educational workshops to be held in local schools. The project will take place from 7th July - 20th July 2011. 
",2500,GBP,2010 ~ 2011,2011-03-31,Mid & West Wales\Montgomeryshire,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100232,LLanfyllin Workhouse,Grant to LLanfyllin Workhouse (2010 ~ 2011),SY22 5LE,Organisations: Small,"Interventions is a multidisciplinary arts residency involving six members of the ARK Group from Kecskemet, Hungary, collaborating with six Welsh Artists. The residency will run from the 18th - 25th September culminating in an exhibition at the end of the week which will remain on show for 1-2 weeks.",3000,GBP,2010 ~ 2011,2011-03-31,Mid & West Wales\Montgomeryshire,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100818,Llangollen Fringe Festival,Grant to Llangollen Fringe Festival (2010 ~ 2011),LL20 8SS,Organisations: Small,"In support of a series of concerts and community based multi-cultural events including 'Band for a Day' a (musical project led by musicians and teachers within the community), a programme of high quality multi-art events, street festival, visual and applied arts exhibitions, sculpture exhibitions across town, street theatre and music workshops.",3250,GBP,2010 ~ 2011,2011-03-31,North Wales\Clwyd South,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20090920,Llangollen International Musical Eisteddfod,Grant to Llangollen International Musical Eisteddfod (2010 ~ 2011),LL20 8TF,Annual Revenue,Annual Revenue 2010-2011,57028,GBP,2010 ~ 2011,2011-03-31,North Wales\Clwyd South,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20100454,Llangollen International Musical Eisteddfod,Grant to Llangollen International Musical Eisteddfod (2010 ~ 2011),LL20 8TF,Organisations: Large,"Llangollen International Musical Eisteddfod aims to deliver a world class Festival along with year long community arts activities to audiences across North Wales between February and September 2011.  They aim to place a key focus this year on young people. 
",45550,GBP,2010 ~ 2011,2011-03-31,North Wales\Clwyd South,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
